clip,preictal
Dog_2_test_segment_0758.mat,0.0217225915788
Dog_4_test_segment_0410.mat,0.00122877469962
Dog_3_test_segment_0154.mat,0.0434469511914
Patient_2_test_segment_0034.mat,0.754854477008
Dog_2_test_segment_0602.mat,0.444269399435
Dog_3_test_segment_0885.mat,0.0638423180645
Dog_2_test_segment_0351.mat,0.0451772212371
Dog_4_test_segment_0304.mat,0.00345119631068
Dog_1_test_segment_0210.mat,0.0565718525066
Dog_2_test_segment_0825.mat,0.0300336669879
Patient_2_test_segment_0058.mat,0.529822962608
Dog_1_test_segment_0413.mat,0.0103863193919
Dog_2_test_segment_0568.mat,0.276977126572
Dog_2_test_segment_0099.mat,0.00220887686748
Dog_3_test_segment_0655.mat,0.00843199629327
Dog_1_test_segment_0245.mat,0.067282324551
Dog_4_test_segment_0421.mat,0.00296020180161
Patient_2_test_segment_0031.mat,0.514382197481
Dog_3_test_segment_0511.mat,0.0197765318804
Dog_4_test_segment_0468.mat,0.00295993283018
Dog_4_test_segment_0481.mat,0.0401981267178
Dog_2_test_segment_0814.mat,0.073481995619
Dog_3_test_segment_0192.mat,0.0379402559454
Dog_4_test_segment_0283.mat,0.00491344738191
Dog_4_test_segment_0787.mat,0.0500770646214
Dog_3_test_segment_0505.mat,0.0154412414145
Dog_4_test_segment_0365.mat,0.000192730785482
Dog_4_test_segment_0599.mat,0.232850983446
Dog_4_test_segment_0141.mat,0.0433016558071
Dog_3_test_segment_0625.mat,0.0877365909047
Dog_2_test_segment_0091.mat,0.00223265866771
Dog_2_test_segment_0551.mat,0.0888111219521
Patient_2_test_segment_0136.mat,0.559087027603
Dog_2_test_segment_0106.mat,0.0287343214762
Dog_2_test_segment_0041.mat,0.122759829972
Patient_2_test_segment_0135.mat,0.550629079098
Dog_4_test_segment_0956.mat,0.00174667512636
Patient_2_test_segment_0081.mat,0.568765004792
Dog_4_test_segment_0548.mat,0.0258841711776
Dog_5_test_segment_0107.mat,0.0101569645051
Dog_4_test_segment_0864.mat,0.0162040211947
Dog_2_test_segment_0037.mat,0.00580259693668
Dog_2_test_segment_0658.mat,0.000875284072898
Dog_1_test_segment_0251.mat,0.0099656624032
Dog_4_test_segment_0984.mat,0.286241739829
Dog_3_test_segment_0729.mat,0.0195046756811
Dog_4_test_segment_0211.mat,0.0251126086134
Patient_1_test_segment_0103.mat,0.952293976902
Dog_3_test_segment_0438.mat,0.0157013595507
Dog_3_test_segment_0678.mat,0.0166191474126
Dog_4_test_segment_0459.mat,0.00180518497218
Dog_1_test_segment_0380.mat,0.0765921443571
Dog_2_test_segment_0952.mat,0.011064361848
Dog_2_test_segment_0897.mat,0.00629316162206
Dog_4_test_segment_0651.mat,0.00206730285086
Dog_4_test_segment_0571.mat,0.435976340414
Dog_2_test_segment_0745.mat,0.00465355793966
Dog_3_test_segment_0695.mat,0.0168098975638
Dog_3_test_segment_0556.mat,0.0235998987507
Dog_3_test_segment_0893.mat,0.0177323994856
Dog_3_test_segment_0018.mat,0.182238463123
Dog_1_test_segment_0302.mat,0.430430860769
Dog_4_test_segment_0780.mat,0.166618639269
Dog_2_test_segment_0111.mat,0.00541615143757
Dog_2_test_segment_0836.mat,0.0140445574649
Dog_4_test_segment_0563.mat,0.00345996363772
Dog_4_test_segment_0061.mat,0.00413628952223
Dog_5_test_segment_0032.mat,0.0152990585575
Dog_4_test_segment_0116.mat,0.00120797309449
Dog_2_test_segment_0258.mat,0.253563565936
Dog_3_test_segment_0762.mat,0.0162700936627
Dog_5_test_segment_0191.mat,0.00985737534964
Dog_4_test_segment_0014.mat,0.000845489499286
Dog_3_test_segment_0618.mat,0.0270491372472
Dog_3_test_segment_0174.mat,0.0565379835852
Dog_5_test_segment_0059.mat,0.0152927843274
Dog_5_test_segment_0073.mat,0.0151266721334
Dog_2_test_segment_0784.mat,0.00132662071633
Dog_2_test_segment_0517.mat,0.0018799835874
Dog_3_test_segment_0349.mat,0.0372160953308
Dog_5_test_segment_0130.mat,0.0150006775362
Dog_3_test_segment_0421.mat,0.0262177120805
Dog_3_test_segment_0757.mat,0.0154205503205
Dog_3_test_segment_0735.mat,0.195430467717
Dog_3_test_segment_0514.mat,0.142971680527
Patient_2_test_segment_0086.mat,0.543187671956
Dog_1_test_segment_0188.mat,0.0203900786242
Dog_1_test_segment_0268.mat,0.111123889854
Patient_1_test_segment_0070.mat,0.830562024286
Dog_4_test_segment_0162.mat,0.359462353429
Patient_2_test_segment_0122.mat,0.492880428332
Dog_2_test_segment_0946.mat,0.0232033626186
Dog_3_test_segment_0059.mat,0.0228122800946
Dog_4_test_segment_0016.mat,0.00881520662825
Dog_3_test_segment_0017.mat,0.0327923447107
Dog_2_test_segment_0354.mat,0.0796642465569
Dog_3_test_segment_0768.mat,0.0375380864878
Dog_2_test_segment_0969.mat,0.126783408463
Dog_2_test_segment_0064.mat,0.0126948638525
Dog_2_test_segment_0975.mat,0.0373511856583
Dog_2_test_segment_0843.mat,0.0180289199537
Patient_2_test_segment_0028.mat,0.468227111377
Dog_4_test_segment_0834.mat,0.00553563611261
Dog_3_test_segment_0135.mat,0.0252056604768
Dog_1_test_segment_0483.mat,0.0151986374411
Dog_4_test_segment_0296.mat,0.00950572255477
Dog_4_test_segment_0342.mat,0.00166578639122
Dog_1_test_segment_0498.mat,0.647131855114
Dog_4_test_segment_0900.mat,0.0250324933363
Dog_1_test_segment_0313.mat,0.00906300748013
Dog_4_test_segment_0785.mat,0.0126870675689
Dog_2_test_segment_0714.mat,0.0241061806934
Dog_2_test_segment_0470.mat,0.00132532456586
Dog_3_test_segment_0145.mat,0.0886057393444
Dog_2_test_segment_0579.mat,0.00249972363116
Dog_2_test_segment_0870.mat,0.0150095136945
Dog_4_test_segment_0643.mat,0.0131573249962
Patient_2_test_segment_0043.mat,0.501101592222
Patient_2_test_segment_0095.mat,0.467444679835
Dog_3_test_segment_0028.mat,0.0189438277822
Dog_5_test_segment_0189.mat,0.0152814274845
Dog_2_test_segment_0867.mat,0.0142675457008
Dog_3_test_segment_0532.mat,0.0421385410264
Dog_4_test_segment_0982.mat,0.0289161926719
Dog_5_test_segment_0178.mat,0.0238508023839
Dog_1_test_segment_0469.mat,0.0799056267204
Dog_3_test_segment_0644.mat,0.0208269307024
Dog_3_test_segment_0016.mat,0.0220777278867
Patient_1_test_segment_0146.mat,0.888589844467
Dog_3_test_segment_0191.mat,0.0516217403472
Dog_4_test_segment_0261.mat,0.000939018504649
Dog_2_test_segment_0539.mat,0.0211663038628
Dog_2_test_segment_0810.mat,0.0448412396969
Dog_1_test_segment_0037.mat,0.0156731779765
Patient_1_test_segment_0102.mat,0.924420252046
Patient_2_test_segment_0079.mat,0.554284427666
Dog_4_test_segment_0583.mat,0.0114502489015
Dog_2_test_segment_0012.mat,0.399563852448
Dog_1_test_segment_0129.mat,0.0221308971154
Dog_4_test_segment_0912.mat,0.0223981202504
Dog_2_test_segment_0074.mat,0.415729349043
Dog_1_test_segment_0327.mat,0.0114312838046
Dog_1_test_segment_0102.mat,0.00451542963995
Dog_2_test_segment_0135.mat,0.0062255889349
Dog_4_test_segment_0334.mat,0.00110632368434
Dog_4_test_segment_0827.mat,0.200108113296
Patient_1_test_segment_0073.mat,0.0740494281663
Dog_2_test_segment_0154.mat,0.00200485306979
Dog_3_test_segment_0516.mat,0.0247979436718
Dog_4_test_segment_0243.mat,0.0159531002458
Dog_2_test_segment_0794.mat,0.31818564502
Dog_3_test_segment_0801.mat,0.0157736865561
Dog_1_test_segment_0346.mat,0.654955954282
Dog_4_test_segment_0429.mat,0.222414485621
Dog_3_test_segment_0681.mat,0.0209916455565
Dog_2_test_segment_0772.mat,0.00344798280647
Dog_2_test_segment_0902.mat,0.0364622142955
Dog_2_test_segment_0309.mat,0.00654040618507
Dog_4_test_segment_0448.mat,0.775885212763
Dog_2_test_segment_0324.mat,0.000632052703506
Dog_2_test_segment_0995.mat,0.0043938891855
Dog_3_test_segment_0166.mat,0.112948136061
Dog_2_test_segment_0407.mat,0.0240129483566
Dog_3_test_segment_0494.mat,0.231589583334
Dog_2_test_segment_0162.mat,0.554809480226
Dog_2_test_segment_0761.mat,0.0120923031468
Dog_4_test_segment_0234.mat,0.262334124904
Dog_4_test_segment_0501.mat,0.636470233338
Dog_3_test_segment_0428.mat,0.0157819860382
Dog_2_test_segment_0225.mat,0.00710029375038
Dog_2_test_segment_0577.mat,0.00610790319144
Dog_4_test_segment_0974.mat,0.0552960972291
Dog_2_test_segment_0710.mat,0.027276033432
Dog_2_test_segment_0250.mat,0.0232717597672
Dog_2_test_segment_0060.mat,0.0428277073487
Dog_3_test_segment_0343.mat,0.0378029000199
Dog_4_test_segment_0976.mat,0.0382452288892
Dog_3_test_segment_0346.mat,0.0948931984672
Dog_2_test_segment_0278.mat,0.0190683749944
Dog_5_test_segment_0140.mat,0.0150982915222
Dog_4_test_segment_0174.mat,0.00382841106268
Dog_3_test_segment_0106.mat,0.0169538857866
Dog_3_test_segment_0802.mat,0.043492187473
Dog_3_test_segment_0099.mat,0.0161373096317
Dog_4_test_segment_0702.mat,0.00239143823116
Dog_5_test_segment_0122.mat,0.000147763275584
Dog_2_test_segment_0600.mat,0.00516001935685
Dog_4_test_segment_0422.mat,0.627959845861
Dog_2_test_segment_0878.mat,0.0174155753328
Dog_4_test_segment_0346.mat,0.000450747360556
Dog_1_test_segment_0424.mat,0.0178798068915
Dog_1_test_segment_0477.mat,0.119358510444
Dog_5_test_segment_0180.mat,0.0152172632332
Patient_1_test_segment_0018.mat,0.0730208464591
Dog_3_test_segment_0816.mat,0.0171824808885
Dog_4_test_segment_0547.mat,0.0245435800609
Dog_4_test_segment_0387.mat,0.00798812147245
Dog_4_test_segment_0521.mat,0.272909521691
Dog_2_test_segment_0082.mat,0.18042473672
Dog_1_test_segment_0056.mat,0.011910113466
Dog_2_test_segment_0431.mat,0.728136312214
Dog_4_test_segment_0427.mat,0.00480868151519
Dog_4_test_segment_0110.mat,0.00424523139555
Dog_1_test_segment_0052.mat,0.0288342299128
Dog_3_test_segment_0733.mat,0.0270024355305
Dog_4_test_segment_0806.mat,0.161211385497
Dog_2_test_segment_0803.mat,0.0184509738159
Dog_4_test_segment_0340.mat,0.0022827450728
Dog_3_test_segment_0500.mat,0.0399818094938
Dog_4_test_segment_0934.mat,0.00583555527295
Patient_2_test_segment_0124.mat,0.641103507647
Dog_3_test_segment_0460.mat,0.0365992459314
Dog_4_test_segment_0177.mat,0.00946304863943
Dog_2_test_segment_0268.mat,0.0152080762547
Dog_2_test_segment_0519.mat,0.0207459769561
Dog_2_test_segment_0197.mat,0.018061808806
Dog_4_test_segment_0403.mat,0.530410578477
Dog_3_test_segment_0701.mat,0.0163776829809
Dog_2_test_segment_0159.mat,0.0472272490894
Dog_4_test_segment_0691.mat,0.00192533049358
Patient_1_test_segment_0109.mat,0.0968264355738
Dog_4_test_segment_0068.mat,0.0026370022742
Dog_3_test_segment_0383.mat,0.0693138397583
Dog_2_test_segment_0529.mat,0.288192718982
Dog_2_test_segment_0786.mat,0.00547270138557
Dog_3_test_segment_0811.mat,0.0322545919975
Dog_4_test_segment_0202.mat,0.324138864597
Patient_1_test_segment_0092.mat,0.95988925366
Dog_3_test_segment_0466.mat,0.0603600106273
Dog_4_test_segment_0351.mat,0.0390794593513
Dog_1_test_segment_0479.mat,0.0096689063096
Dog_4_test_segment_0393.mat,0.683510988746
Dog_4_test_segment_0857.mat,0.00812674973195
Dog_2_test_segment_0122.mat,0.12147852567
Dog_2_test_segment_0337.mat,0.295719802282
Dog_3_test_segment_0036.mat,0.0343727150024
Dog_2_test_segment_0574.mat,0.0892231594918
Dog_3_test_segment_0097.mat,0.112336851195
Patient_1_test_segment_0158.mat,0.952439990613
Dog_3_test_segment_0608.mat,0.130049564625
Dog_3_test_segment_0320.mat,0.0210374336111
Patient_1_test_segment_0082.mat,0.961586216385
Dog_5_test_segment_0091.mat,0.0136768751193
Dog_2_test_segment_0248.mat,0.00827333458749
Dog_2_test_segment_0033.mat,0.00326101735338
Dog_4_test_segment_0297.mat,0.010858699737
Dog_2_test_segment_0830.mat,0.0337646807135
Dog_4_test_segment_0474.mat,0.737306484645
Dog_1_test_segment_0202.mat,0.0134676202394
Dog_3_test_segment_0407.mat,0.0165683094581
Dog_1_test_segment_0288.mat,0.029024406363
Dog_2_test_segment_0723.mat,0.165504561408
Dog_4_test_segment_0668.mat,0.0021244663622
Dog_1_test_segment_0309.mat,0.0196556125313
Dog_3_test_segment_0454.mat,0.221078623553
Dog_4_test_segment_0939.mat,0.0132197613161
Dog_3_test_segment_0819.mat,0.0177762980325
Dog_2_test_segment_0966.mat,0.0908001635824
Dog_2_test_segment_0129.mat,0.00778325903097
Dog_1_test_segment_0478.mat,0.0439082249164
Dog_4_test_segment_0362.mat,0.197983950187
Dog_2_test_segment_0314.mat,0.00575192585564
Dog_1_test_segment_0104.mat,0.0105264244385
Dog_2_test_segment_0209.mat,0.00213292819252
Dog_3_test_segment_0793.mat,0.0154675208169
Patient_2_test_segment_0060.mat,0.103678414985
Dog_3_test_segment_0373.mat,0.0478482460247
Dog_5_test_segment_0095.mat,0.000663984885015
Dog_3_test_segment_0610.mat,0.0242011137454
Dog_1_test_segment_0094.mat,0.0976662417073
Dog_2_test_segment_0030.mat,0.0572169062752
Dog_4_test_segment_0762.mat,0.0162636279723
Dog_2_test_segment_0164.mat,0.0351785855799
Dog_3_test_segment_0254.mat,0.0163646920945
Dog_3_test_segment_0046.mat,0.0471518995829
Dog_3_test_segment_0296.mat,0.0154342317322
Dog_4_test_segment_0144.mat,0.0245255464016
Dog_1_test_segment_0361.mat,0.283861818756
Dog_2_test_segment_0385.mat,0.0282738215491
Dog_3_test_segment_0151.mat,0.0609478373344
Dog_3_test_segment_0852.mat,0.194040207012
Patient_2_test_segment_0101.mat,0.572275019036
Dog_4_test_segment_0660.mat,0.000561259011794
Dog_4_test_segment_0200.mat,0.044997131297
Dog_2_test_segment_0506.mat,0.00639951846437
Dog_2_test_segment_0212.mat,0.00761689776349
Dog_1_test_segment_0075.mat,0.0232052420454
Patient_1_test_segment_0080.mat,0.420880042409
Dog_1_test_segment_0324.mat,0.0152466454793
Dog_4_test_segment_0588.mat,0.0029090841631
Dog_2_test_segment_0502.mat,0.0077211058688
Dog_2_test_segment_0087.mat,0.0216329143672
Dog_5_test_segment_0157.mat,0.00964312457627
Dog_3_test_segment_0654.mat,0.442084360487
Dog_4_test_segment_0838.mat,0.0672706306703
Dog_3_test_segment_0052.mat,0.0368237401009
Dog_4_test_segment_0517.mat,0.364136603904
Dog_4_test_segment_0414.mat,0.0118059250065
Dog_4_test_segment_0273.mat,0.0307624878955
Dog_3_test_segment_0884.mat,0.0283959913305
Dog_4_test_segment_0018.mat,0.00365958139804
Dog_4_test_segment_0303.mat,0.00120286205495
Dog_4_test_segment_0745.mat,0.202805739255
Dog_3_test_segment_0869.mat,0.0165637574041
Dog_1_test_segment_0463.mat,0.00435436626963
Dog_1_test_segment_0281.mat,0.0186934572272
Dog_3_test_segment_0486.mat,0.162429888662
Patient_2_test_segment_0105.mat,0.554166649406
Dog_2_test_segment_0594.mat,0.0121577881698
Patient_1_test_segment_0099.mat,0.819259134459
Dog_4_test_segment_0813.mat,0.150423228311
Dog_2_test_segment_0728.mat,0.138278592902
Dog_3_test_segment_0309.mat,0.0151809911169
Dog_2_test_segment_0029.mat,0.0124893344551
Dog_5_test_segment_0071.mat,0.0152990600908
Dog_3_test_segment_0012.mat,0.0404492286615
Dog_3_test_segment_0502.mat,0.0724847522593
Dog_4_test_segment_0321.mat,0.00132054812905
Dog_4_test_segment_0534.mat,0.207422301243
Dog_4_test_segment_0389.mat,0.00338567669915
Dog_4_test_segment_0950.mat,0.00469220474501
Dog_1_test_segment_0064.mat,0.132926106533
Dog_2_test_segment_0189.mat,0.144317995433
Dog_4_test_segment_0687.mat,0.00368501677276
Dog_3_test_segment_0266.mat,0.0484356680517
Dog_4_test_segment_0059.mat,0.193837603257
Dog_3_test_segment_0718.mat,0.0968758611986
Dog_5_test_segment_0099.mat,0.00107773141284
Dog_2_test_segment_0139.mat,0.00339851476157
Dog_4_test_segment_0366.mat,0.00611290437671
Dog_5_test_segment_0126.mat,0.00104938532337
Patient_2_test_segment_0139.mat,0.557331272584
Dog_3_test_segment_0892.mat,0.0271169532164
Patient_2_test_segment_0012.mat,0.620583839748
Dog_4_test_segment_0678.mat,0.00517511604303
Dog_5_test_segment_0089.mat,0.0152940525546
Dog_5_test_segment_0077.mat,0.00495770650582
Dog_2_test_segment_0411.mat,0.143065742659
Dog_3_test_segment_0824.mat,0.0745591583205
Dog_3_test_segment_0220.mat,0.0155072281286
Dog_2_test_segment_0894.mat,0.00123851561349
Dog_3_test_segment_0104.mat,0.0311294063126
Dog_2_test_segment_0592.mat,0.0400657533363
Dog_5_test_segment_0080.mat,0.0122808831129
Dog_1_test_segment_0146.mat,0.0119751061146
Dog_1_test_segment_0438.mat,0.021805127314
Dog_2_test_segment_0320.mat,0.326789572847
Dog_4_test_segment_0508.mat,0.000631531490857
Dog_2_test_segment_0487.mat,0.0146080820235
Dog_4_test_segment_0183.mat,0.00139594269347
Dog_2_test_segment_0589.mat,0.0103874216842
Dog_4_test_segment_0247.mat,0.102704224666
Dog_2_test_segment_0348.mat,0.0134831477797
Patient_2_test_segment_0102.mat,0.449855456872
Dog_2_test_segment_0262.mat,0.00900892846559
Dog_2_test_segment_0057.mat,0.125530603464
Dog_4_test_segment_0617.mat,0.00114227719595
Patient_2_test_segment_0098.mat,0.820153269216
Dog_4_test_segment_0217.mat,0.46163446224
Dog_2_test_segment_0478.mat,0.289890332758
Dog_1_test_segment_0062.mat,0.00618289396648
Dog_4_test_segment_0706.mat,0.00202612740369
Patient_1_test_segment_0019.mat,0.93597995897
Dog_5_test_segment_0025.mat,0.0114672162146
Dog_3_test_segment_0382.mat,0.0364876313053
Dog_1_test_segment_0246.mat,0.160159693246
Dog_1_test_segment_0124.mat,0.00607564001705
Dog_4_test_segment_0711.mat,0.0433564197475
Dog_4_test_segment_0893.mat,0.0145400080154
Dog_1_test_segment_0116.mat,0.158406689535
Dog_1_test_segment_0267.mat,0.0123557025023
Dog_2_test_segment_0797.mat,0.00833501913487
Dog_2_test_segment_0571.mat,0.0383348324024
Dog_3_test_segment_0814.mat,0.0171410277354
Patient_2_test_segment_0020.mat,0.765942146925
Dog_2_test_segment_0755.mat,0.0238864528512
Dog_2_test_segment_0112.mat,0.138956254625
Dog_4_test_segment_0579.mat,0.00665687217903
Patient_2_test_segment_0088.mat,0.541593583327
Dog_3_test_segment_0215.mat,0.0179229032563
Patient_2_test_segment_0052.mat,0.481414016139
Dog_2_test_segment_0765.mat,0.0112617899413
Dog_2_test_segment_0787.mat,0.0909079069851
Dog_1_test_segment_0220.mat,0.0251474178236
Dog_3_test_segment_0111.mat,0.0166837237501
Dog_3_test_segment_0581.mat,0.036677667231
Dog_2_test_segment_0398.mat,0.083482202608
Dog_2_test_segment_0421.mat,0.105824903198
Dog_2_test_segment_0498.mat,0.015021432735
Dog_3_test_segment_0868.mat,0.0190029700479
Dog_1_test_segment_0381.mat,0.00486431028253
Dog_3_test_segment_0278.mat,0.0719537418649
Dog_1_test_segment_0310.mat,0.0803844637687
Dog_4_test_segment_0446.mat,0.312886014295
Dog_1_test_segment_0282.mat,0.0365563044934
Patient_1_test_segment_0066.mat,0.920267614052
Dog_3_test_segment_0249.mat,0.0163673701568
Dog_5_test_segment_0052.mat,0.0154426890541
Dog_1_test_segment_0495.mat,0.0114753946513
Dog_4_test_segment_0528.mat,0.00973352473635
Dog_4_test_segment_0657.mat,0.00431127932469
Dog_4_test_segment_0922.mat,0.011549737187
Dog_3_test_segment_0903.mat,0.0176144129618
Dog_4_test_segment_0743.mat,0.116686415638
Dog_3_test_segment_0219.mat,0.0200432281155
Dog_2_test_segment_0310.mat,0.0454909999393
Dog_2_test_segment_0553.mat,0.0160104720284
Dog_4_test_segment_0684.mat,0.00798599114842
Patient_1_test_segment_0111.mat,0.936951166003
Dog_2_test_segment_0875.mat,0.0643203389126
Dog_2_test_segment_0998.mat,0.0201553246192
Dog_1_test_segment_0057.mat,0.0129807983264
Dog_1_test_segment_0457.mat,0.17649915232
Dog_4_test_segment_0157.mat,0.481662886895
Dog_3_test_segment_0184.mat,0.0154500662794
Dog_4_test_segment_0364.mat,0.00333130592654
Patient_2_test_segment_0016.mat,0.547755437144
Dog_4_test_segment_0902.mat,0.0839024302204
Dog_3_test_segment_0827.mat,0.0592353209741
Dog_2_test_segment_0232.mat,0.00784370898494
Patient_2_test_segment_0113.mat,0.554171467669
Dog_2_test_segment_0021.mat,0.0567430771512
Dog_2_test_segment_0926.mat,0.000696810777742
Dog_2_test_segment_0322.mat,0.00356564109293
Dog_4_test_segment_0249.mat,0.259288312436
Dog_2_test_segment_0862.mat,0.0355141161775
Dog_4_test_segment_0122.mat,0.00340417979348
Dog_1_test_segment_0322.mat,0.108180666242
Dog_1_test_segment_0271.mat,0.00410983859446
Dog_2_test_segment_0006.mat,0.136130436488
Dog_3_test_segment_0233.mat,0.0159432910334
Dog_4_test_segment_0519.mat,0.0467214025431
Dog_2_test_segment_0052.mat,0.0759776357927
Dog_4_test_segment_0408.mat,0.00501906410665
Dog_3_test_segment_0836.mat,0.0253499876458
Dog_3_test_segment_0783.mat,0.0607054883833
Dog_5_test_segment_0188.mat,0.0157309172299
Dog_1_test_segment_0086.mat,0.0216659928573
Dog_2_test_segment_0950.mat,0.0363961831263
Dog_2_test_segment_0116.mat,0.0671732700223
Dog_2_test_segment_0458.mat,0.00505255489549
Dog_1_test_segment_0002.mat,0.0209803050808
Dog_2_test_segment_0201.mat,0.102809066133
Dog_5_test_segment_0165.mat,0.00434941845744
Dog_1_test_segment_0140.mat,0.0131819078518
Dog_2_test_segment_0937.mat,0.0393360823049
Dog_2_test_segment_0685.mat,0.0086752689499
Dog_3_test_segment_0155.mat,0.0161672051547
Dog_2_test_segment_0473.mat,0.0114654862677
Dog_4_test_segment_0763.mat,0.000415281407663
Dog_1_test_segment_0250.mat,0.0251719322385
Dog_2_test_segment_0686.mat,0.0192276159149
Dog_3_test_segment_0146.mat,0.0874211939597
Dog_4_test_segment_0070.mat,0.002856653142
Dog_2_test_segment_0384.mat,0.467200874656
Dog_4_test_segment_0824.mat,0.0488327830343
Dog_2_test_segment_0208.mat,0.00264074314682
Dog_3_test_segment_0907.mat,0.0154415134918
Dog_2_test_segment_0277.mat,0.00233412017838
Dog_4_test_segment_0370.mat,0.0492081296401
Dog_3_test_segment_0178.mat,0.0940778764185
Patient_2_test_segment_0037.mat,0.55013229112
Dog_1_test_segment_0172.mat,0.00433569884693
Dog_2_test_segment_0436.mat,0.116311816626
Dog_5_test_segment_0065.mat,0.0152990600989
Dog_2_test_segment_0405.mat,0.00265512847742
Dog_4_test_segment_0097.mat,0.00495787713561
Dog_2_test_segment_0346.mat,0.309481787618
Dog_4_test_segment_0359.mat,0.0208340268247
Dog_2_test_segment_0955.mat,0.00585439984058
Dog_4_test_segment_0844.mat,0.0214618786728
Dog_1_test_segment_0089.mat,0.0276446396868
Dog_3_test_segment_0399.mat,0.0163981454708
Dog_2_test_segment_0563.mat,0.00284694658611
Dog_4_test_segment_0011.mat,0.00074956578215
Patient_2_test_segment_0011.mat,0.417590896109
Dog_2_test_segment_0606.mat,0.00344450316995
Patient_2_test_segment_0059.mat,0.547469350021
Dog_4_test_segment_0505.mat,0.00374957425581
Dog_2_test_segment_0737.mat,0.0125559840792
Dog_2_test_segment_0644.mat,0.0190424383677
Dog_1_test_segment_0011.mat,0.0164979300012
Patient_2_test_segment_0007.mat,0.554169435692
Dog_1_test_segment_0272.mat,0.00711215374083
Dog_3_test_segment_0340.mat,0.0534277196222
Dog_4_test_segment_0289.mat,0.00100770652395
Dog_3_test_segment_0776.mat,0.0547703934523
Dog_3_test_segment_0847.mat,0.0561300273816
Dog_4_test_segment_0916.mat,0.0163246662408
Dog_2_test_segment_0341.mat,0.00273245783921
Dog_4_test_segment_0329.mat,0.109951835644
Dog_4_test_segment_0087.mat,0.00725657901267
Dog_1_test_segment_0193.mat,0.0478583014488
Dog_1_test_segment_0155.mat,0.0229972023422
Dog_2_test_segment_0823.mat,0.42266392396
Dog_2_test_segment_0632.mat,0.077886192366
Dog_2_test_segment_0007.mat,0.0346901811432
Dog_4_test_segment_0020.mat,0.305445061889
Dog_1_test_segment_0109.mat,0.124880065893
Dog_4_test_segment_0131.mat,0.188902493259
Dog_1_test_segment_0191.mat,0.0635331467491
Dog_4_test_segment_0002.mat,0.0491506991363
Dog_3_test_segment_0825.mat,0.0157055040055
Dog_3_test_segment_0649.mat,0.00559794368332
Dog_3_test_segment_0169.mat,0.0276182734909
Dog_3_test_segment_0524.mat,0.0163383118027
Dog_2_test_segment_0142.mat,0.107483559708
Dog_3_test_segment_0101.mat,0.0157246588522
Dog_4_test_segment_0231.mat,0.00690830275662
Dog_3_test_segment_0132.mat,0.0179017297468
Dog_1_test_segment_0407.mat,0.0394177991994
Dog_3_test_segment_0378.mat,0.021869304204
Dog_3_test_segment_0582.mat,0.0418418586832
Dog_4_test_segment_0270.mat,0.0216856316183
Dog_5_test_segment_0017.mat,0.0152990564812
Dog_4_test_segment_0833.mat,0.000710092518832
Dog_4_test_segment_0716.mat,0.00150083948236
Patient_1_test_segment_0170.mat,0.163035130769
Dog_2_test_segment_0220.mat,0.058288172226
Dog_2_test_segment_0273.mat,0.0170739318988
Dog_3_test_segment_0862.mat,0.0166041631198
Dog_2_test_segment_0849.mat,0.00303194243397
Dog_4_test_segment_0961.mat,0.0166492348246
Dog_5_test_segment_0108.mat,0.0152969735325
Dog_4_test_segment_0784.mat,0.00621139064818
Patient_1_test_segment_0184.mat,0.772594534923
Dog_1_test_segment_0016.mat,0.00797039542709
Dog_3_test_segment_0830.mat,0.0666737292562
Dog_5_test_segment_0106.mat,0.0152044247311
Dog_4_test_segment_0615.mat,0.0026433721713
Dog_2_test_segment_0484.mat,0.0224674369283
Dog_4_test_segment_0237.mat,0.00142330817745
Dog_4_test_segment_0730.mat,0.00878544471379
Dog_3_test_segment_0455.mat,0.0160724773477
Dog_2_test_segment_0228.mat,0.0062344836287
Dog_3_test_segment_0562.mat,0.0447393788904
Dog_2_test_segment_0100.mat,0.012150552239
Dog_4_test_segment_0704.mat,0.00229063041768
Dog_1_test_segment_0244.mat,0.00660066804056
Dog_3_test_segment_0620.mat,0.0667400344008
Dog_3_test_segment_0206.mat,0.0171568413294
Dog_1_test_segment_0098.mat,0.0318004247423
Dog_3_test_segment_0158.mat,0.0176653350734
Dog_5_test_segment_0103.mat,0.000437365645686
Dog_2_test_segment_0460.mat,0.0125495387439
Dog_3_test_segment_0441.mat,0.0436507014925
Dog_2_test_segment_0492.mat,0.00549650215505
Patient_1_test_segment_0130.mat,0.964310540059
Dog_1_test_segment_0362.mat,0.129312640316
Dog_3_test_segment_0461.mat,0.0786374737409
Dog_3_test_segment_0606.mat,0.0298882910806
Dog_2_test_segment_0629.mat,0.0275501963237
Dog_1_test_segment_0184.mat,0.00956308211072
Dog_4_test_segment_0529.mat,0.000360533000672
Dog_3_test_segment_0571.mat,0.0155063474587
Dog_3_test_segment_0597.mat,0.200245734274
Dog_4_test_segment_0499.mat,0.00325119754878
Dog_4_test_segment_0883.mat,0.0018685737194
Dog_3_test_segment_0423.mat,0.0157018923839
Dog_2_test_segment_0544.mat,0.00698929103737
Dog_2_test_segment_0303.mat,0.0305648109132
Dog_3_test_segment_0330.mat,0.0535774634416
Dog_4_test_segment_0108.mat,0.0628962786484
Dog_5_test_segment_0179.mat,0.0153045509833
Dog_1_test_segment_0214.mat,0.0366042281499
